lat;lon;infos
45.564535;5.917903;{"name":"directionnelle","type":"private"}
45.564597;5.917378;{"name":"directionnelle","type":"private"}
45.593279;5.893763;{"name":"Directionnelle","type":"private"}
45.59349;5.893849;{"name":"Directionnelle","type":"private"}
45.564819;5.9172;{"name":"directionnelle ","type":"private"}
45.564837;5.917456;{"name":"directionnelle ","type":"private"}
45.564715;5.918495;{"name":"directionnelle ","type":"private"}
45.644046;5.867748;{"name":"Directionnelle - entrée l'Horloge","type":"private"}
45.637165;5.884138;{"name":"directionnelle barriere","type":"private"}
45.573781;5.946119;{"name":"Directionnelle caisse","type":"private"}
45.638411;5.884691;{"name":"directionnelle courbe","type":"private"}
45.638097;5.884026;{"name":"directionnelle entrée","type":"private"}
45.567726;5.922566;{"name":"Disteibuteur","type":"private"}
45.567351;5.918832;{"name":"Distributeur","type":"private"}
45.566319;5.921156;{"name":"Distributeur","type":"private"}
45.564696;5.919512;{"name":"Distributeur","type":"private"}
45.566439;5.919839;{"name":"Distributeur","type":"private"}
45.5664;5.929471;{"name":"Distributeur","type":"private"}
45.56098;5.897861;{"name":"distributeur","type":"private"}
45.561822;5.898725;{"name":"distributeur","type":"private"}
45.566268;5.923471;{"name":"Distributeur ","type":"private"}
45.564797;5.918238;{"name":"ditectionnelle","type":"private"}
45.593602;5.893253;{"name":"Dôme","type":"private"}
45.646302;5.8701;{"name":"Dôme","type":"private"}
45.643223;5.874301;{"name":"Dôme","type":"private"}
45.644952;5.873445;{"name":"Dôme","type":"private"}
45.563692;5.92371;{"name":"Dôme 360","type":"private"}
45.567148;5.925523;{"name":"Double","type":"private"}
45.56535;5.916937;{"name":"Entre parking","type":"private"}
45.565296;5.91599;{"name":"Entre parking","type":"private"}
45.643718;5.870875;{"name":"Entrée","type":"private"}
45.567791;5.922387;{"name":"Entrée banque","type":"private"}
45.565153;5.922437;{"name":"Entrée Bar","type":"private"}
45.566656;5.923905;{"name":"Entrée CCI","type":"private"}
45.566727;5.918576;{"name":"Entrée cinéma","type":"private"}
45.566552;5.923814;{"name":"entrée coin","type":"private"}
45.566389;5.921489;{"name":"Entrée courses","type":"private"}
45.566849;5.913206;{"name":"Entrée garage","type":"private"}
45.567433;5.9182;{"name":"Entrée lycée","type":"private"}
45.566609;5.920748;{"name":"Entrée mairie","type":"private"}
45.561646;5.910044;{"name":"Entrée maison","type":"private"}
45.566425;5.918203;{"name":"Entrée parking","type":"private"}
45.570358;5.918018;{"name":"Entrée parking","type":"private"}
45.570358;5.918018;{"name":"Entrée parking","type":"private"}
45.570358;5.918018;{"name":"Entrée parking","type":"private"}
45.570358;5.918018;{"name":"Entrée parking","type":"private"}
45.562623;5.925783;{"name":"Entrée parking","type":"private"}
45.574184;5.906659;{"name":"Entrée parking","type":"private"}
45.563956;5.914485;{"name":"entrée parking hopital","type":"private"}
45.566422;5.914185;{"name":"Entrée portail","type":"private"}
45.56388;5.911318;{"name":"entrée urgences","type":"private"}
45.568137;5.918219;{"name":"Entrée vaugelas côté","type":"private"}
45.566439;5.914534;{"name":"Entrée visiteurs","type":"private"}
45.56662;5.921945;{"name":"Haut magasin","type":"private"}
45.593271;5.899352;{"name":"Haute caméra 360 ~ 13m de hauteur","type":"private"}
45.641886;5.868394;{"name":"Intérieure","type":"private"}
45.641526;5.86851;{"name":"Intérieure","type":"private"}
45.565829;5.923938;{"name":"LBTS","type":"private"}
45.561007;5.9147;{"name":"locker mondial relay","type":"private"}
45.565987;5.923782;{"name":"Lycée","type":"private"}
45.566006;5.916559;{"name":"Mairie de quartier intérieur","type":"private"}
45.589683;5.903732;{"name":"Moyenne caméra mécanicien savoie","type":"private"}
45.567025;5.911449;{"name":"Mur","type":"private"}
45.566719;5.91139;{"_umap_options":{"iconClass":"Drop","showLabel":null},"name":"Mur","type":"private"}
45.562735;5.926539;{"name":"Notaires","type":"private"}
45.562904;5.926657;{"name":"Notaires","type":"private"}
45.638445;5.885131;{"name":"orientable 360","type":"private"}
45.638629;5.883731;{"name":"orientable 360","type":"private"}
45.637752;5.88335;{"name":"orientable 360","type":"private"}
45.637621;5.883643;{"name":"orientable 360","type":"private"}
45.569115;5.919372;{"name":"Parking","type":"private"}
45.569744;5.916607;{"name":"Parking","type":"private"}
45.569744;5.916607;{"name":"Parking","type":"private"}
45.569744;5.916607;{"name":"Parking","type":"private"}
45.565097;5.941882;{"name":"particulier","type":"private"}
45.566507;5.919843;{"name":"passage","type":"private"}
45.602074;5.886253;{"name":"Péage","type":"private"}
45.589882;5.903593;{"name":"Petite caméra","type":"private"}
45.594454;5.900136;{"name":"Petite caméra 360","type":"private"}
45.594377;5.900015;{"name":"Petite caméra 360","type":"private"}
45.594291;5.899586;{"name":"Petite caméra 360","type":"private"}
45.569827;5.918469;{"name":"Petite caméra 360° parking ","type":"private"}
45.592222;5.902834;{"name":"Petite caméra d'entrée coté","type":"private"}
45.592053;5.902853;{"name":"petite caméra extérieur","type":"private"}
45.591937;5.90293;{"name":"Petite caméra extérieur","type":"private"}
45.592012;5.902829;{"name":"Petite caméra extérieur x2","type":"private"}
45.593407;5.900567;{"name":"petite caméra intérieur","description":"Vue extérieur","type":"private"}
45.589953;5.903523;{"name":"Petite caméra mécanicien savoie","type":"private"}
45.594702;5.899825;{"name":"Petite caméra sortie 360","type":"private"}
45.563717;5.926397;{"name":"privé","type":"private"}
45.562972;5.926437;{"name":"prive","type":"private"}
45.562874;5.92633;{"name":"privé","type":"private"}
45.645203;5.874585;{"name":"Privé INES","type":"private"}
45.645158;5.87436;{"name":"Privé INES directionelle entrée","type":"private"}
45.580097;5.957914;{"name":"privée","type":"private"}
45.623381;5.876999;{"name":"privée ","type":"private"}
45.563422;5.922763;{"name":"Sortie parking ","type":"private"}
45.564895;5.918329;{"name":"soucoupe","type":"private"}
45.564916;5.924474;{"name":"Tabac","type":"private"}
45.643752;5.870975;{"name":"Vers espace vert","type":"private"}
45.637132;5.872959;{"name":"x 2 camera passage piéton et route","type":"private"}
45.568518;5.917937;{"type":"private"}
45.568323;5.918251;{"type":"private"}
45.568205;5.91856;{"type":"private"}
45.568435;5.918788;{"type":"private"}
45.568685;5.919029;{"type":"private"}
45.568848;5.918675;{"type":"private"}
45.569004;5.918423;{"type":"private"}
45.568751;5.918171;{"type":"private"}
45.571274;5.948029;{"name":"Distrib","type":"private"}
45.58073;5.910264;{"type":"private"}
45.580362;5.90977;{"type":"private"}
45.579995;5.91013;{"type":"private"}
45.579761;5.909625;{"type":"private"}
45.57957;5.910489;{"type":"private"}
45.579372;5.909979;{"type":"private"}
45.581933;5.908821;{"type":"private"}
